20200610233735.729603-180,AUTORIDADE NT\SISTEMA,C:\Windows\system32\DllHost.exe,C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E},14900,1116,N/A
20200610233735.866899-180,DESKTOP-JVEKBVD\Gregorio,None,None,15220,1992,N/A
20200610233735.866899-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe,"C:\Program Files (x86)\Dropbox\Client\Dropbox.exe" -type:exit-monitor -method:collectupload -session-token:78aac7a2-b691-4cc2-acec-90394323cef3 -target-handle:664 -target-shutdown-event:184 -target-restart-event:188 "-target-command-line:\"C:\Program Files (x86)\Dropbox\Client\Dropbox.exe\" /home" -python-version:3.7.5 -handler-pipe:\\.\pipe\crashpad_1992_MQRNDOZQSUOUVLDE,15220,1992,N/A
20200610233735.760092-180,DESKTOP-JVEKBVD\Gregorio,None,None,1992,9560,N/A
20200610233735.760092-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe,"C:\Program Files (x86)\Dropbox\Client\Dropbox.exe" /home,1992,9560,N/A
20200610233735.664166-180,None\None,None,None,21680,1116,N/A
em32\DllHost.exe,C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E},21680,1116,N/A
20200610233735.822855-180,DESKTOP-JVEKBVD\Gregorio,None,None,21956,1992,N/A
20200610233735.822855-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe,"C:\Program Files (x86)\Dropbox\Client\Dropbox.exe" -type:crashpad-handler --no-upload-gzip --no-rate-limit --capture-python --no-identify-client-via-url --database=C:\Users\Gregorio\AppData\Local\Dropbox\Crashpad --metrics-dir=0 --url=https://d.dropbox.com/report_crashpad_minidump --https-pin=0x23,0xf2,0xed,0xff,0x3e,0xde,0x90,0x25,0x9a,0x9e,0x30,0xf4,0xa,0xf8,0xf9,0x12,0xa5,0xe5,0xb3,0x69,0x4e,0x69,0x38,0x44,0x3,0x41,0xf6,0x6,0xe,0x1,0x4f,0xfa --https-pin=0xaf,0xf9,0x88,0x90,0x6d,0xde,0x12,0x95,0x5d,0x9b,0xeb,0xbf,0x92,0x8f,0xdc,0xc3,0x1c,0xce,0x32,0x8d,0x5b,0x93,0x84,0xf2,0x1c,0x89,0x41,0xca,0x26,0xe2,0x3,0x91 --https-pin=0x5a,0x88,0x96,0x47,0x22,0xe,0x54,0xd6,0xbd,0x8a,0x16,0x81,0x72,0x24,0x52,0xb,0xb5,0xc7,0x8e,0x58,0x98,0x4b,0xd5,0x70,0x50,0x63,0x88,0xb9,0xde,0xf,0x7,0x5f --https-pin=0xfe,0xa2,0xb7,0xd6,0x45,0xfb,0xa7,0x3d,0x75,0x3c,0x1e,0xc9,0xa7,0x87,0xc,0x40,0xe1,0xf7,0xb0,0xc5,0x61,0xe9,0x27,0xb9,0x85,0xbf,0x71,0x18,0x66,0xe3,0x6f,0x22 --https-pin=0x76,0xee,0x85,0x90,0x37,0x4c,0x71,0x54,0x37,0xbb,0xca,0x6b,0xba,0x60,0x28,0xea,0xdd,0xe2,0xdc,0x6d,0xbb,0xb8,0xc3,0xf6,0x10,0xe8,0x51,0xf1,0x1d,0x1a,0xb7,0xf5 --https-pin=0x6d,0xbf,0xae,0x0,0xd3,0x7b,0x9c,0xd7,0x3f,0x8f,0xb4,0x7d,0xe6,0x59,0x17,0xaf,0x0,0xe0,0xdd,0xdf,0x42,0xdb,0xce,0xac,0x20,0xc1,0x7c,0x2,0x75,0xee,0x20,0x95 --https-pin=0x1e,0xa3,0xc5,0xe4,0x3e,0xd6,0x6c,0x2d,0xa2,0x98,0x3a,0x42,0xa4,0xa7,0x9b,0x1e,0x90,0x67,0x86,0xce,0x9f,0x1b,0x58,0x62,0x14,0x19,0xa0,0x4,0x63,0xa8,0x7d,0x38 --https-pin=0x87,0xaf,0x34,0xd6,0x6f,0xb3,0xf2,0xfd,0xf3,0x6e,0x9,0x11,0x1e,0x9a,0xba,0x2f,0x6f,0x44,0xb2,0x7,0xf3,0x86,0x3f,0x3d,0xb,0x54,0xb2,0x50,0x23,0x90,0x9a,0xa5 --https-pin=0xbc,0xfb,0x44,0xaa,0xb9,0xad,0x2,0x10,0x15,0x70,0x6b,0x41,0x21,0xea,0x76,0x1c,0x81,0xc9,0xe8,0x89,0x67,0x59,0xf,0x6f,0x94,0xae,0x74,0x4d,0xc8,0x8b,0x78,0xfb --https-pin=0xab,0x98,0x49,0x52,0x76,0xad,0xf1,0xec,0xaf,0xf2,0x8f,0x35,0xc5,0x30,0x48,0x78,0x1e,0x5c,0x17,0x18,0xda,0xb9,0xc8,0xe6,0x7a,0x50,0x4f,0x4f,0x6a,0x51,0x32,0x8f --https-pin=0x49,0x5,0x46,0x66,0x23,0xab,0x41,0x78,0xbe,0x92,0xac,0x5c,0xbd,0x65,0x84,0xf7,0xa1,0xe1,0x7f,0x27,0x65,0x2d,0x5a,0x85,0xaf,0x89,0x50,0x4e,0xa2,0x39,0xaa,0xaa --https-pin=0x56,0x32,0xd9,0x7b,0xfa,0x77,0x5b,0xf3,0xc9,0x9d,0xde,0xa5,0x2f,0xc2,0x55,0x34,0x10,0x86,0x40,0x16,0x72,0x9c,0x52,0xdd,0x65,0x24,0xc8,0xa9,0xc3,0xb4,0x48,0x9f --https-pin=0x2a,0x8f,0x2d,0x8a,0xf0,0xeb,0x12,0x38,0x98,0xf7,0x4c,0x86,0x6a,0xc3,0xfa,0x66,0x90,0x54,0xe2,0x3c,0x17,0xbc,0x7a,0x95,0xbd,0x2,0x34,0x19,0x2d,0xc6,0x35,0xd0 --https-pin=0x32,0xb6,0x4b,0x66,0x72,0x7a,0x20,0x63,0xe4,0x6,0x6f,0x3b,0x95,0x8c,0xb0,0xaa,0xee,0x57,0x6a,0x5e,0xce,0xfd,0x95,0x33,0x99,0xbb,0x88,0x74,0x73,0x1d,0x95,0x87 --https-pin=0xf5,0x3c,0x22,0x5,0x98,0x17,0xdd,0x96,0xf4,0x0,0x65,0x16,0x39,0xd2,0xf8,0x57,0xe2,0x10,0x70,0xa5,0x9a,0xbe,0xd9,0x7,0x94,0x0,0xd9,0xf6,0x95,0x50,0x69,0x0 --https-pin=0x67,0xdc,0x4f,0x32,0xfa,0x10,0xe7,0xd0,0x1a,0x79,0xa0,0x73,0xaa,0xc,0x9e,0x2,0x12,0xec,0x2f,0xfc,0x3d,0x77,0x9e,0xa,0xa7,0xf9,0xc0,0xf0,0xe1,0xc2,0xc8,0x93 --https-pin=0x19,0x6,0xc6,0x12,0x4d,0xbb,0x43,0x85,0x78,0xd0,0xe,0x6,0x6d,0x50,0x54,0xc6,0xc3,0x7f,0xf,0xa6,0x2,0x8c,0x5,0x54,0x5e,0x9,0x94,0xed,0xda,0xec,0x86,0x29 --https-pin=0x1d,0x75,0xd0,0x83,0x1b,0x9e,0x8,0x85,0x39,0x4d,0x32,0xc7,0xa1,0xbf,0xdb,0x3d,0xbc,0x1c,0x28,0xe2,0xb0,0xe8,0x39,0x1f,0xb1,0x35,0x98,0x1d,0xbc,0x5b,0xa9,0x36 --annotation=machine_id=44a2e12a-4483-488a-b00c-be18873330f5 --annotation=platform=win "--annotation=platform_version=10 1809" --initial-client-data=0x28c,0x290,0x294,0x244,0x298,0x724715e8,0x72471610,0x724715f8,21956,1992,N/A
20200610233813.735756-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,10184,20248,N/A
20200610233813.830004-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git-remote-https.exe,git-remote-https origin https://github.com/greghonox/GERADOR-DE-GRUPOS-WHATSAPP.git,12432,18784,N/A
20200610233813.792741-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git.exe,git remote-https origin https://github.com/greghonox/Aprendizagem-Profunda.git,12460,18460,N/A
20200610233813.725961-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,12644,22696,N/A
20200610233813.730095-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,15404,20916,N/A
20200610233813.799389-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git.exe,git remote-https origin https://github.com/greghonox/arvoce-da-vuda.git,16676,23076,N/A
20200610233813.739654-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,18480,20788,N/A
20200610233813.798503-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git.exe,git remote-https origin https://github.com/greghonox/GERADOR-DE-GRUPOS-WHATSAPP.git,18784,9460,N/A
20200610233813.729117-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\cmd\git.exe,"C:\Program Files\Git\cmd\git.exe" fetch,20248,16488,N/A
20200610233813.734289-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\cmd\git.exe,"C:\Program Files\Git\cmd\git.exe" fetch,20788,16488,N/A
20200610233813.774811-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\bin\git.exe,git.exe fetch,23076,20248,N/A
20200610233813.833637-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git-remote-https.exe,git-remote-https origin https://github.com/greghonox/arvoce-da-vuda.git,23288,16676,N/A
20200610234309.832361-180,AUTORIDADE NT\SERVIÇO DE REDE,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k smphost,7812,736,N/A
20200610234310.908818-180,AUTORIDADE NT\SISTEMA,C:\Windows\system32\DllHost.exe,C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E},19288,1116,N/A
20200610234311.714859-180,AUTORIDADE NT\SISTEMA,C:\Windows\system32\SearchProtocolHost.exe,"C:\Windows\system32\SearchProtocolHost.exe" Global\UsGthrFltPipeMssGthrPipe28_ Global\UsGthrCtrlFltPipeMssGthrPipe28 1 -2147483646 "Software\Microsoft\Windows Search" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)" "C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc" "DownLevelDaemon" ,21656,11480,N/A
20200610234310.955427-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,22844,23044,N/A
20200610234311.742464-180,AUTORIDADE NT\SISTEMA,C:\Windows\system32\SearchFilterHost.exe,"C:\Windows\system32\SearchFilterHost.exe" 0 792 796 804 8192 800 ,23516,11480,N/A
20200610234912.574684-180,AUTORIDADE NT\SISTEMA,C:\Program Files\McAfee.com\agent\McUpdate.exe,"C:\Program Files\McAfee.com\agent\McUpdate.exe" /metroupload 9,23348,7020,N/A
20200610234913.574143-180,AUTORIDADE NT\SISTEMA,C:\Windows\system32\SearchProtocolHost.exe,"C:\Windows\system32\SearchProtocolHost.exe" Global\UsGthrFltPipeMssGthrPipe29_ Global\UsGthrCtrlFltPipeMssGthrPipe29 1 -2147483646 "Software\Microsoft\Windows Search" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)" "C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc" "DownLevelDaemon" ,22772,11480,N/A
20200610234913.631015-180,AUTORIDADE NT\SISTEMA,C:\Windows\system32\SearchFilterHost.exe,"C:\Windows\system32\SearchFilterHost.exe" 0 792 796 804 8192 800 ,5048,11480,N/A
20200610234934.906904-180,AUTORIDADE NT\SERVIÇO LOCAL,C:\Windows\system32\wbem\wmiprvse.exe,C:\Windows\system32\wbem\wmiprvse.exe,23092,1116,N/A
20200610235000.507315-180,AUTORIDADE NT\SISTEMA,C:\Program Files (x86)\Dropbox\Update\DropboxUpdate.exe,"C:\Program Files (x86)\Dropbox\Update\DropboxUpdate.exe" /ua /installsource scheduler,10000,1984,N/A
20200610235000.583054-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\backgroundTaskHost.exe,"C:\Windows\system32\backgroundTaskHost.exe" -ServerName:App.AppXskrs33yvbnt65vwp5545yw4r7nkv3h5t.mca,19976,1116,N/A
20200610235000.577771-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\backgroundTaskHost.exe,"C:\Windows\system32\backgroundTaskHost.exe" -ServerName:App.AppXemn3t55segp7q92mwd35v2a5rk5mvwyz.mca,21612,1116,N/A
20200610235000.677009-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,7564,1116,N/A
20200610235000.593018-180,AUTORIDADE NT\SISTEMA,None,None,9680,736,N/A
20200610235122.781192-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\backgroundTaskHost.exe,"C:\Windows\system32\backgroundTaskHost.exe" -ServerName:App.AppXass2jm06pp1n7aktd4dcj305y31qrc54.mca,21580,1116,N/A
20200610235122.979223-180,AUTORIDADE NT\SISTEMA,None,None,22928,736,N/A
20200610235122.920417-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,23544,1116,N/A
20200610235126.632328-180,AUTORIDADE NT\SISTEMA,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s WdiSystemHost,1748,736,N/A
20200610235128.077648-180,AUTORIDADE NT\SISTEMA,C:\Windows\system32\SearchFilterHost.exe,"C:\Windows\system32\SearchFilterHost.exe" 0 792 796 804 8192 800 ,23520,11480,N/A
20200613125251.807241-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\DllHost.exe,C:\Windows\system32\DllHost.exe /Processid:{7966B4D8-4FDC-4126-A10B-39A3209AD251},10300,1116,N/A
20200613125251.830951-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\DllHost.exe,C:\Windows\system32\DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F},21368,1116,N/A
20200613125258.234225-180,DESKTOP-JVEKBVD\Gregorio,None,"C:\Program Files\WindowsApps\Microsoft.Office.Desktop.Access_16051.12827.20268.0_x86__8wekyb3d8bbwe\Office16\MSACCESS.exe" ,23328,31716,N/A
20200613125259.852978-180,None\None,None,None,9160,11480,N/A
20200613125301.186082-180,None\None,None,None,19552,736,N/A
20200613125301.721349-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\DllHost.exe,C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},39468,1116,N/A
20200613125324.662780-180,DESKTOP-JVEKBVD\Gregorio,C:\Users\Gregorio\AppData\Local\Programs\Microsoft VS Code\Code.exe,"C:\Users\Gregorio\AppData\Local\Programs\Microsoft VS Code\Code.exe" --type=gpu-process --field-trial-handle=1448,6427428013110422981,13312664405493278448,131072 --disable-features=LayoutNG,PictureInPicture,SpareRendererForSitePerProcess --disable-gpu-sandbox --use-gl=disabled --disable-color-correct-rendering --gpu-preferences=KAAAAAAAAADoAAAwAAAAAAAAYAAAAAAAEAAAAAAAAAAAAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAFAAAAEAAAAAAAAAAAAAAABgAAABAAAAAAAAAAAQAAAAUAAAAQAAAAAAAAAAEAAAAGAAAA --service-request-channel-token=4465292547310189434 --mojo-platform-channel-handle=3128 /prefetch:2,29500,44296,N/A
20200613125355.697753-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe" --type=renderer --field-trial-handle=1652,3577216326037901212,3598045189208457389,131072 --lang=pt-BR --extension-process --enable-auto-reload --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=17 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7000 /prefetch:1,41544,35544,N/A
20200613125403.687619-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe" --type=utility --field-trial-handle=1652,3577216326037901212,3598045189208457389,131072 --lang=pt-BR --service-sandbox-type=audio --enable-audio-service-sandbox --mojo-platform-channel-handle=6140 /prefetch:8,19032,35544,N/A
20200613125406.275091-180,None\None,None,None,18928,2640,N/A
20200613125406.984161-180,None\None,None,None,39948,736,N/A
20200613125407.006673-180,None\None,None,None,41940,1116,N/A
20200613125443.503516-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files (x86)\Citrix\ICA Client\SelfServicePlugin\SelfService.exe,"C:\Program Files (x86)\Citrix\ICA Client\SelfServicePlugin\SelfService.exe" -periodicpoll,38676,22112,N/A
20200613125444.672689-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe" --type=renderer --field-trial-handle=1652,3577216326037901212,3598045189208457389,131072 --lang=pt-BR --extension-process --enable-auto-reload --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=19 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6244 /prefetch:1,40780,35544,N/A
20200613125502.430686-180,None\None,None,None,23212,1116,N/A
20200613125512.721803-180,None\None,None,None,23040,1116,N/A
20200613125512.203605-180,None\None,None,None,8496,736,N/A
20200613125514.492741-180,None\None,None,None,13704,11480,N/A
20200613125548.248160-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git-credential-manager.exe,git-credential-manager get,17472,32580,N/A
20200613125547.688245-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git.exe,git remote-https origin https://github.com/greghonox/GERADOR-DE-GRUPOS-WHATSAPP.git,21292,34636,N/A
20200613125547.633610-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\cmd\git.exe,"C:\Program Files\Git\cmd\git.exe" fetch,33624,41360,N/A
20200613125633.814046-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe" --type=renderer --field-trial-handle=1652,3577216326037901212,3598045189208457389,131072 --lang=pt-BR --extension-process --enable-auto-reload --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=23 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5928 /prefetch:1,34300,35544,N/A
20200613170126.777096-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\cmd.exe,"C:\Windows\system32\cmd.exe" ,18864,9384,N/A
20200613170126.781247-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,9116,18864,N/A
20200613170200.917184-180,None\None,None,None,15496,1180,N/A
20200613170200.856422-180,None\None,None,None,17600,1180,N/A
20200613170200.952546-180,DESKTOP-JVEKBVD\Gregorio,None,None,18548,18928,N/A
20200613170215.818650-180,None\None,None,None,12080,4968,N/A
20200613170215.822558-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,12260,15296,N/A
20200613170215.828501-180,None\None,None,None,14264,12080,N/A
20200613170215.812745-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Docker\Docker\resources\com.docker.proxy.exe,"com.docker.proxy.exe"  -dockerExe "C:\Program Files\Docker\Docker\resources\bin\docker.exe"  -host-names host.docker.internal,docker.for.win.host.internal,docker.for.win.localhost -gateway-names gateway.docker.internal,docker.for.win.gateway.internal,docker.for.win.http.internal -vm-names vm.docker.internal,docker-for-desktop,docker-desktop,kubernetes.docker.internal -host-ip 192.168.65.2 -gateway-ip 192.168.65.1 -vm-ip 192.168.65.3 -pki "C:\ProgramData\DockerDesktop\pki" -inject-hosts=True,15296,4968,N/A
20200613170405.011750-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\WindowsApps\Microsoft.Office.Desktop.Excel_16051.12827.20268.0_x86__8wekyb3d8bbwe\Office16\EXCEL.exe,"C:\Program Files\WindowsApps\Microsoft.Office.Desktop.Excel_16051.12827.20268.0_x86__8wekyb3d8bbwe\Office16\EXCEL.exe" ,13196,9384,N/A
20200613170410.135949-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,10368,1180,N/A
20200613170409.508752-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\DllHost.exe,C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},4464,1180,N/A
20200613170410.624821-180,None\None,None,None,14840,804,N/A
20200613170412.112952-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,10228,3928,N/A
20200613170412.187541-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git.exe,git remote-https origin https://github.com/greghonox/Aprendizagem-Profunda.git,10752,17908,N/A
20200613170412.087401-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,12556,15844,N/A
20200613170412.190216-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git.exe,git remote-https origin https://github.com/greghonox/arvoce-da-vuda.git,13096,19232,N/A
20200613170411.620188-180,None\None,None,None,15552,9240,N/A
20200613170412.204185-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git-remote-https.exe,git-remote-https origin https://github.com/greghonox/arvoce-da-vuda.git,16596,13096,N/A
20200613170412.102149-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\cmd\git.exe,"C:\Program Files\Git\cmd\git.exe" fetch,17936,4272,N/A
20200613170412.172126-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\bin\git.exe,git.exe fetch,19232,3928,N/A
20200613170412.121203-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,19284,17936,N/A
20200613170412.202387-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git-remote-https.exe,git-remote-https origin https://github.com/greghonox/GERADOR-DE-GRUPOS-WHATSAPP.git,19376,4336,N/A
20200613170412.171678-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\bin\git.exe,git.exe fetch,256,17936,N/A
20200613170412.091518-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\cmd\git.exe,"C:\Program Files\Git\cmd\git.exe" fetch,3928,4272,N/A
20200613170412.188896-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Git\mingw64\libexec\git-core\git.exe,git remote-https origin https://github.com/greghonox/GERADOR-DE-GRUPOS-WHATSAPP.git,4336,256,N/A
20200613170420.996955-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Docker\Docker\resources\com.docker.proxy.exe,"com.docker.proxy.exe"  -dockerExe "C:\Program Files\Docker\Docker\resources\bin\docker.exe"  -host-names host.docker.internal,docker.for.win.host.internal,docker.for.win.localhost -gateway-names gateway.docker.internal,docker.for.win.gateway.internal,docker.for.win.http.internal -vm-names vm.docker.internal,docker-for-desktop,docker-desktop,kubernetes.docker.internal -host-ip 192.168.65.2 -gateway-ip 192.168.65.1 -vm-ip 192.168.65.3 -pki "C:\ProgramData\DockerDesktop\pki" -inject-hosts=True,10728,4968,N/A
20200613170421.002262-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,11472,10728,N/A
20200613170420.999829-180,None\None,None,None,17500,4968,N/A
20200613170421.005494-180,None\None,None,None,17688,17500,N/A
20200613170500.412559-180,DESKTOP-JVEKBVD\Gregorio,None,"C:\Program Files\WindowsApps\Microsoft.Office.Desktop.Excel_16051.12827.20268.0_x86__8wekyb3d8bbwe\Office16\EXCEL.exe" "C:\Users\Gregorio\Documents\TRABALHOS\ESTUDOS\Segurança\process_monitor_log.csv",15228,9384,N/A
20200613170501.406208-180,None\None,None,None,18324,804,N/A
20200613170613.396900-180,None\None,None,None,19256,9240,N/A
20200613170626.147014-180,None\None,None,None,12472,4968,N/A
20200613170626.141037-180,DESKTOP-JVEKBVD\Gregorio,C:\Program Files\Docker\Docker\resources\com.docker.proxy.exe,"com.docker.proxy.exe"  -dockerExe "C:\Program Files\Docker\Docker\resources\bin\docker.exe"  -host-names host.docker.internal,docker.for.win.host.internal,docker.for.win.localhost -gateway-names gateway.docker.internal,docker.for.win.gateway.internal,docker.for.win.http.internal -vm-names vm.docker.internal,docker-for-desktop,docker-desktop,kubernetes.docker.internal -host-ip 192.168.65.2 -gateway-ip 192.168.65.1 -vm-ip 192.168.65.3 -pki "C:\ProgramData\DockerDesktop\pki" -inject-hosts=True,16792,4968,N/A
20200613170626.156231-180,None\None,None,None,17704,12472,N/A
20200613170626.151143-180,DESKTOP-JVEKBVD\Gregorio,C:\Windows\system32\conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,19264,16792,N/A
